,key,value,date
5385,SO2,28,05/10/2
5386,SO2,36,05/10/3
5387,SO2,49,05/10/4
5388,SO2,51,05/10/5
5389,SO2,51.5,05/10/6
5390,SO2,20,05/10/7
5391,SO2,25,05/10/8
5392,SO2,36,05/10/9
5393,SO2,44,05/10/10
5394,SO2,42,05/10/11
5395,SO2,41,05/10/12
5396,SO2,35,05/10/13
5397,SO2,36,05/10/14
5398,SO2,45,05/10/15
5399,SO2,43,05/10/16
5400,SO2,44,05/10/17
5401,SO2,62,05/10/18
5402,SO2,52,05/10/19
5403,SO2,44,05/10/20
5404,SO2,25,05/10/21
5405,SO2,29,05/10/22
5406,SO2,55.5,05/10/23
5407,SO2,50,05/10/24
5408,SO2,49,05/10/25
5409,SO2,48,05/10/26
5410,SO2,47,05/10/27
5411,SO2,32,05/10/28
5412,SO2,40,05/10/29
5413,SO2,46,05/10/30
5414,SO2,51.5,05/10/31
5415,SO2,34,05/11/1
5416,SO2,43,05/11/2
5417,SO2,56,05/11/3
5418,SO2,57,05/11/4
5419,SO2,54.5,05/11/5
5420,SO2,41,05/11/6
5421,SO2,52.5,05/11/7
5422,SO2,55,05/11/8
5423,SO2,63,05/11/9
5424,SO2,50.5,05/11/10
5425,SO2,64.5,05/11/11
5426,SO2,69.5,05/11/12
5427,SO2,31,05/11/13
5428,SO2,35,05/11/14
5429,SO2,51,05/11/15
5430,SO2,63.5,05/11/16
5431,SO2,72,05/11/17
5432,SO2,62,05/11/18
5433,SO2,58.5,05/11/19
5434,SO2,50.5,05/11/20
5435,SO2,71,05/11/21
5436,SO2,100,05/11/22
5437,SO2,77.5,05/11/23
5438,SO2,80.5,05/11/24
5439,SO2,81.5,05/11/25
5440,SO2,95,05/11/26
5441,SO2,82,05/11/27
5442,SO2,69.5,05/11/28
5443,SO2,66.5,05/11/29
5444,SO2,80.5,05/11/30
5445,SO2,74.5,05/12/1
5446,SO2,57.5,05/12/2
5447,SO2,67.5,05/12/3
5448,SO2,55.5,05/12/4
5449,SO2,55,05/12/5
5450,SO2,71.5,05/12/6
5451,SO2,88.5,05/12/7
5452,SO2,109.2307692,05/12/8
5453,SO2,115.6923077,05/12/9
5454,SO2,116.6153846,05/12/10
5455,SO2,73.5,05/12/11
5456,SO2,101.5384615,05/12/12
5457,SO2,102.1538462,05/12/13
5458,SO2,101.0769231,05/12/14
5459,SO2,101.2307692,05/12/15
5460,SO2,105.2307692,05/12/16
5461,SO2,84,05/12/17
5462,SO2,65,05/12/18
5463,SO2,88.5,05/12/19
5464,SO2,111.5384615,05/12/20
5465,SO2,61,05/12/21
5466,SO2,55,05/12/22
5467,SO2,60.5,05/12/23
5468,SO2,62.5,05/12/24
5469,SO2,51,05/12/25
5470,SO2,67.5,05/12/26
5471,SO2,70.5,05/12/27
5472,SO2,68.5,05/12/28
5473,SO2,55,05/12/29
5474,SO2,70,05/12/30
5475,SO2,78.5,05/12/31
6571,SO2,54,06/1/1
6572,SO2,55,06/1/2
6573,SO2,82,06/1/3
6574,SO2,89,06/1/4
6575,SO2,40,06/1/5
6576,SO2,54,06/1/6
6577,SO2,53,06/1/7
6578,SO2,59,06/1/8
6579,SO2,58.5,06/1/9
6580,SO2,101.8461538,06/1/10
6581,SO2,101.0769231,06/1/11
6582,SO2,72.5,06/1/12
6583,SO2,58.5,06/1/13
6584,SO2,69.5,06/1/14
6585,SO2,73,06/1/15
6586,SO2,89,06/1/16
6587,SO2,69.5,06/1/17
6588,SO2,44,06/1/18
6589,SO2,55,06/1/19
6590,SO2,57,06/1/20
6591,SO2,82.5,06/1/21
6592,SO2,77,06/1/22
6593,SO2,83,06/1/23
6594,SO2,76,06/1/24
6595,SO2,55,06/1/25
6596,SO2,69,06/1/26
6597,SO2,62,06/1/27
6598,SO2,84.5,06/1/28
6599,SO2,68,06/1/29
6600,SO2,50,06/1/30
6601,SO2,54.5,06/1/31
6602,SO2,75.5,06/2/1
6603,SO2,67,06/2/2
6604,SO2,41,06/2/3
6605,SO2,39,06/2/4
6606,SO2,61.5,06/2/5
6607,SO2,41,06/2/6
6608,SO2,45,06/2/7
6609,SO2,41,06/2/8
6610,SO2,47,06/2/9
6611,SO2,43,06/2/10
6612,SO2,67,06/2/11
6613,SO2,80.5,06/2/12
6614,SO2,37,06/2/13
6615,SO2,46,06/2/14
6616,SO2,60.5,06/2/15
6617,SO2,49,06/2/16
6618,SO2,30,06/2/17
6619,SO2,30,06/2/18
6620,SO2,25,06/2/19
6621,SO2,25,06/2/20
6622,SO2,23,06/2/21
6623,SO2,27,06/2/22
6624,SO2,38,06/2/23
6625,SO2,45,06/2/24
6626,SO2,38,06/2/25
6627,SO2,35,06/2/26
6628,SO2,60,06/2/27
6629,SO2,56,06/2/28
6630,SO2,55.5,06/3/1
6631,SO2,54,06/3/2
6632,SO2,45,06/3/3
6633,SO2,38,06/3/4
6634,SO2,44,06/3/5
6635,SO2,52,06/3/6
6636,SO2,58.5,06/3/7
6637,SO2,77,06/3/8
6638,SO2,46,06/3/9
6639,SO2,42,06/3/10
6640,SO2,57,06/3/11
6641,SO2,31,06/3/12
6642,SO2,28,06/3/13
6643,SO2,41,06/3/14
6644,SO2,35,06/3/15
6645,SO2,45,06/3/16
6646,SO2,30,06/3/17
6647,SO2,30,06/3/18
6648,SO2,28,06/3/19
6649,SO2,29,06/3/20
6650,SO2,50,06/3/21
6651,SO2,52.5,06/3/22
6652,SO2,31,06/3/23
6653,SO2,25,06/3/24
6654,SO2,31,06/3/25
6655,SO2,29,06/3/26
6656,SO2,44,06/3/27
6657,SO2,21,06/3/28
6658,SO2,18,06/3/29
6659,SO2,55,06/3/30
6660,SO2,32,06/3/31
6661,SO2,37,06/4/1
6662,SO2,23,06/4/2
6663,SO2,24,06/4/3
6664,SO2,24,06/4/4
6665,SO2,35,06/4/5
6666,SO2,43,06/4/6
6667,SO2,26,06/4/7
6668,SO2,32,06/4/8
6669,SO2,29,06/4/9
6670,SO2,34,06/4/10
6671,SO2,50.5,06/4/11
6672,SO2,24,06/4/12
6673,SO2,14,06/4/13
6674,SO2,26,06/4/14
6675,SO2,25,06/4/15
6676,SO2,40,06/4/16
6677,SO2,24,06/4/17
6678,SO2,29,06/4/18
6679,SO2,23,06/4/19
6680,SO2,17,06/4/20
6681,SO2,28,06/4/21
6682,SO2,21,06/4/22
6683,SO2,24,06/4/23
6684,SO2,21,06/4/24
6685,SO2,36,06/4/25
6686,SO2,28,06/4/26
6687,SO2,35,06/4/27
6688,SO2,47,06/4/28
6689,SO2,21,06/4/29
6690,SO2,30,06/4/30
6691,SO2,30,06/5/1
6692,SO2,43,06/5/2
6693,SO2,33,06/5/3
6694,SO2,17,06/5/4
6695,SO2,13,06/5/5
6696,SO2,14,06/5/6
6697,SO2,24,06/5/7
6698,SO2,24,06/5/8
6699,SO2,16,06/5/9
6700,SO2,16,06/5/10
6701,SO2,18,06/5/11
6702,SO2,15,06/5/12
6703,SO2,14,06/5/13
6704,SO2,12,06/5/14
6705,SO2,16,06/5/15
6706,SO2,17,06/5/16
6707,SO2,14,06/5/17
6708,SO2,15,06/5/18
6709,SO2,12,06/5/19
6710,SO2,15,06/5/20
6711,SO2,14,06/5/21
6712,SO2,10,06/5/22
6713,SO2,13,06/5/23
6714,SO2,15,06/5/24
6715,SO2,12,06/5/25
6716,SO2,10,06/5/26
6717,SO2,9,06/5/27
6718,SO2,9,06/5/28
6719,SO2,14,06/5/29
6720,SO2,18,06/5/30
6721,SO2,14,06/5/31
6722,SO2,12,06/6/1
6723,SO2,11,06/6/2
6724,SO2,13,06/6/3
6725,SO2,15,06/6/4
6726,SO2,15,06/6/5
6727,SO2,15,06/6/6
6728,SO2,15,06/6/7
6729,SO2,12,06/6/8
6730,SO2,14,06/6/9
6731,SO2,12,06/6/10
6732,SO2,12,06/6/11
6733,SO2,23,06/6/12
6734,SO2,15,06/6/13
6735,SO2,11,06/6/14
6736,SO2,11,06/6/15
6737,SO2,14,06/6/16
6738,SO2,21,06/6/17
6739,SO2,25,06/6/18
6740,SO2,14,06/6/19
6741,SO2,11,06/6/20
6742,SO2,14,06/6/21
6743,SO2,11,06/6/22
6744,SO2,11,06/6/23
6745,SO2,13,06/6/24
6746,SO2,15,06/6/25
6747,SO2,15,06/6/26
6748,SO2,14,06/6/27
6749,SO2,16,06/6/28
6750,SO2,11,06/6/29
6751,SO2,11,06/6/30
6752,SO2,13,06/7/1
6753,SO2,15,06/7/2
6754,SO2,17,06/7/3
6755,SO2,13,06/7/4
6756,SO2,20,06/7/5
6757,SO2,12,06/7/6
6758,SO2,18,06/7/7
6759,SO2,25,06/7/8
6760,SO2,14,06/7/9
6761,SO2,14,06/7/10
6762,SO2,13,06/7/11
6763,SO2,13,06/7/12
6764,SO2,12,06/7/13
6765,SO2,12,06/7/14
6766,SO2,13,06/7/15
6767,SO2,13,06/7/16
6768,SO2,11,06/7/17
6769,SO2,13,06/7/18
6770,SO2,12,06/7/19
6771,SO2,14,06/7/20
6772,SO2,16,06/7/21
6773,SO2,15,06/7/22
6774,SO2,19,06/7/23
6775,SO2,17,06/7/24
6776,SO2,16,06/7/25
6777,SO2,14,06/7/26
6778,SO2,18,06/7/27
6779,SO2,14,06/7/28
6780,SO2,14,06/7/29
6781,SO2,10,06/7/30
6782,SO2,11,06/7/31
6783,SO2,12,06/8/1
6784,SO2,13,06/8/2
6785,SO2,13,06/8/3
6786,SO2,12,06/8/4
6787,SO2,11,06/8/5
6788,SO2,12,06/8/6
6789,SO2,12,06/8/7
6790,SO2,12,06/8/8
6791,SO2,13,06/8/9
6792,SO2,15,06/8/10
6793,SO2,17,06/8/11
6794,SO2,20,06/8/12
6795,SO2,16,06/8/13
6796,SO2,13,06/8/14
6797,SO2,11,06/8/15
6798,SO2,15,06/8/16
6799,SO2,17,06/8/17
6800,SO2,21,06/8/18
6801,SO2,33,06/8/19
6802,SO2,22,06/8/20
6803,SO2,21,06/8/21
6804,SO2,33,06/8/22
6805,SO2,32,06/8/23
6806,SO2,25,06/8/24
6807,SO2,32,06/8/25
6808,SO2,24,06/8/26
6809,SO2,19,06/8/27
6810,SO2,27,06/8/28
6811,SO2,23,06/8/29
6812,SO2,24,06/8/30
6813,SO2,22,06/8/31
6814,SO2,41,06/9/1
6815,SO2,36,06/9/2
6816,SO2,35,06/9/3
6817,SO2,20,06/9/4
6818,SO2,18,06/9/5
6819,SO2,53.5,06/9/6
6820,SO2,26,06/9/7
6821,SO2,22,06/9/8
6822,SO2,20,06/9/9
6823,SO2,22,06/9/10
6824,SO2,24,06/9/11
6825,SO2,32,06/9/12
6826,SO2,50,06/9/13
6827,SO2,50,06/9/14
6828,SO2,36,06/9/15
6829,SO2,34,06/9/16
6830,SO2,45,06/9/17
6831,SO2,38,06/9/18
6832,SO2,30,06/9/19
6833,SO2,23,06/9/20
6834,SO2,21,06/9/21
6835,SO2,27,06/9/22
6836,SO2,35,06/9/23
6837,SO2,33,06/9/24
6838,SO2,30,06/9/25
6839,SO2,24,06/9/26
6840,SO2,20,06/9/27
6841,SO2,31,06/9/28
6842,SO2,25,06/9/29
6843,SO2,28,06/9/30
6844,SO2,39,06/10/1
6845,SO2,35,06/10/2
6846,SO2,25,06/10/3
6847,SO2,27,06/10/4
6848,SO2,29,06/10/5
6849,SO2,48,06/10/6
6850,SO2,34,06/10/7
6851,SO2,35,06/10/8
6852,SO2,27,06/10/9
6853,SO2,35,06/10/10
6854,SO2,24,06/10/11
6855,SO2,34,06/10/12
6856,SO2,28,06/10/13
6857,SO2,23,06/10/14
6858,SO2,29,06/10/15
6859,SO2,28,06/10/16
6860,SO2,26,06/10/17
6861,SO2,28,06/10/18
6862,SO2,17,06/10/19
6863,SO2,28,06/10/20
6864,SO2,32,06/10/21
6865,SO2,20,06/10/22
6866,SO2,15,06/10/23
6867,SO2,29,06/10/24
6868,SO2,43,06/10/25
6869,SO2,31,06/10/26
6870,SO2,34,06/10/27
6871,SO2,19,06/10/28
6872,SO2,26,06/10/29
6873,SO2,30,06/10/30
6874,SO2,27,06/10/31
6875,SO2,32,06/11/1
6876,SO2,46,06/11/2
6877,SO2,41,06/11/3
6878,SO2,41,06/11/4
6879,SO2,29,06/11/5
6880,SO2,22,06/11/6
6881,SO2,27,06/11/7
6882,SO2,32,06/11/8
6883,SO2,55.5,06/11/9
6884,SO2,55,06/11/10
6885,SO2,22,06/11/11
6886,SO2,32,06/11/12
6887,SO2,32,06/11/13
6888,SO2,26,06/11/14
6889,SO2,33,06/11/15
6890,SO2,50,06/11/16
6891,SO2,31,06/11/17
6892,SO2,43,06/11/18
6893,SO2,38,06/11/19
6894,SO2,28,06/11/20
6895,SO2,25,06/11/21
6896,SO2,31,06/11/22
6897,SO2,28,06/11/23
6898,SO2,28,06/11/24
6899,SO2,38,06/11/25
6900,SO2,13,06/11/26
6901,SO2,13,06/11/27
6902,SO2,26,06/11/28
6903,SO2,47,06/11/29
6904,SO2,49,06/11/30
6905,SO2,39,06/12/1
6906,SO2,42,06/12/2
6907,SO2,40,06/12/3
6908,SO2,52.5,06/12/4
6909,SO2,55,06/12/5
6910,SO2,76.5,06/12/6
6911,SO2,87,06/12/7
6912,SO2,24,06/12/8
6913,SO2,30,06/12/9
6914,SO2,47,06/12/10
6915,SO2,38,06/12/11
6916,SO2,46,06/12/12
6917,SO2,62,06/12/13
6918,SO2,78,06/12/14
6919,SO2,77,06/12/15
6920,SO2,77,06/12/16
6921,SO2,52.5,06/12/17
6922,SO2,85.5,06/12/18
6923,SO2,86.5,06/12/19
6924,SO2,111.6923077,06/12/20
6925,SO2,94.5,06/12/21
6926,SO2,99,06/12/22
6927,SO2,114,06/12/23
6928,SO2,120.4615385,06/12/24
6929,SO2,110.3076923,06/12/25
6930,SO2,95.5,06/12/26
6931,SO2,52.5,06/12/27
6932,SO2,60,06/12/28
6933,SO2,77.5,06/12/29
6934,SO2,82.5,06/12/30
6935,SO2,81,06/12/31
8031,SO2,93.5,07/1/1
8032,SO2,93.5,07/1/2
8033,SO2,105.8461538,07/1/3
8034,SO2,107.8461538,07/1/4
8035,SO2,112.3076923,07/1/5
8036,SO2,80.5,07/1/6
8037,SO2,71,07/1/7
8038,SO2,77.5,07/1/8
8039,SO2,77.5,07/1/9
8040,SO2,88.5,07/1/10
8041,SO2,84,07/1/11
8042,SO2,84,07/1/12
8043,SO2,100.7692308,07/1/13
8044,SO2,90.5,07/1/14
8045,SO2,99,07/1/15
8046,SO2,105.2307692,07/1/16
8047,SO2,105.3846154,07/1/17
8048,SO2,107.6923077,07/1/18
8049,SO2,91.5,07/1/19
8050,SO2,91,07/1/20
8051,SO2,103.5384615,07/1/21
8052,SO2,93.5,07/1/22
8053,SO2,101.0769231,07/1/23
8054,SO2,92.5,07/1/24
8055,SO2,109.0769231,07/1/25
8056,SO2,78.5,07/1/26
8057,SO2,73,07/1/27
8058,SO2,66,07/1/28
8059,SO2,63,07/1/29
8060,SO2,68.5,07/1/30
8061,SO2,75.5,07/1/31
8062,SO2,55.5,07/2/1
8063,SO2,80,07/2/2
8064,SO2,60.5,07/2/3
8065,SO2,78,07/2/4
8066,SO2,75,07/2/5
8067,SO2,81.5,07/2/6
8068,SO2,90.5,07/2/7
8069,SO2,67,07/2/8
8070,SO2,67,07/2/9
8071,SO2,70.5,07/2/10
8072,SO2,75.5,07/2/11
8073,SO2,69.5,07/2/12
8074,SO2,86.5,07/2/13
8075,SO2,59.5,07/2/14
8076,SO2,66.5,07/2/15
8077,SO2,58,07/2/16
8078,SO2,73.5,07/2/17
8079,SO2,76,07/2/18
8080,SO2,83,07/2/19
8081,SO2,53,07/2/20
8082,SO2,51,07/2/21
8083,SO2,52,07/2/22
8084,SO2,89,07/2/23
8085,SO2,69,07/2/24
8086,SO2,68,07/2/25
8087,SO2,66.5,07/2/26
8088,SO2,54.5,07/2/27
8089,SO2,60,07/2/28
8090,SO2,64.5,07/3/1
8091,SO2,27,07/3/2
8092,SO2,52,07/3/3
8093,SO2,27,07/3/4
8094,SO2,18,07/3/5
8095,SO2,33,07/3/6
8096,SO2,53,07/3/7
8097,SO2,56,07/3/8
8098,SO2,48,07/3/9
8099,SO2,37,07/3/10
8100,SO2,35,07/3/11
8101,SO2,45,07/3/12
8102,SO2,55.5,07/3/13
8103,SO2,63.5,07/3/14
8104,SO2,77,07/3/15
8105,SO2,87,07/3/16
8106,SO2,80,07/3/17
8107,SO2,68,07/3/18
8108,SO2,57.5,07/3/19
8109,SO2,39,07/3/20
8110,SO2,43,07/3/21
8111,SO2,49,07/3/22
8112,SO2,50,07/3/23
8113,SO2,46,07/3/24
8114,SO2,41,07/3/25
8115,SO2,50.5,07/3/26
8116,SO2,60,07/3/27
8117,SO2,68.5,07/3/28
8118,SO2,36,07/3/29
8119,SO2,51.5,07/3/30
8120,SO2,60,07/3/31
8121,SO2,67,07/4/1
8122,SO2,34,07/4/2
8123,SO2,21,07/4/3
8124,SO2,40,07/4/4
8125,SO2,36,07/4/5
8126,SO2,41,07/4/6
8127,SO2,42,07/4/7
8128,SO2,35,07/4/8
8129,SO2,31,07/4/9
8130,SO2,43,07/4/10
8131,SO2,60,07/4/11
8132,SO2,35,07/4/12
8133,SO2,23,07/4/13
8134,SO2,39,07/4/14
8135,SO2,33,07/4/15
8136,SO2,27,07/4/16
8137,SO2,25,07/4/17
8138,SO2,19,07/4/18
8139,SO2,20,07/4/19
8140,SO2,27,07/4/20
8141,SO2,35,07/4/21
8142,SO2,42,07/4/22
8143,SO2,37,07/4/23
8144,SO2,30,07/4/24
8145,SO2,27,07/4/25
8146,SO2,26,07/4/26
8147,SO2,54,07/4/27
8148,SO2,18,07/4/28
8149,SO2,17,07/4/29
8150,SO2,19,07/4/30
8151,SO2,23,07/5/1
8152,SO2,19,07/5/2
8153,SO2,22,07/5/3
8154,SO2,35,07/5/4
8155,SO2,21,07/5/5
8156,SO2,26,07/5/6
8157,SO2,20,07/5/7
8158,SO2,29,07/5/8
8159,SO2,34,07/5/9
8160,SO2,24,07/5/10
8161,SO2,21,07/5/11
8162,SO2,23,07/5/12
8163,SO2,24,07/5/13
8164,SO2,26,07/5/14
8165,SO2,41,07/5/15
8166,SO2,18,07/5/16
8167,SO2,23,07/5/17
8168,SO2,16,07/5/18
8169,SO2,23,07/5/19
8170,SO2,22,07/5/20
8171,SO2,15,07/5/21
8172,SO2,21,07/5/22
8173,SO2,17,07/5/23
8174,SO2,14,07/5/24
8175,SO2,24,07/5/25
8176,SO2,26,07/5/26
8177,SO2,29,07/5/27
8178,SO2,40,07/5/28
8179,SO2,47,07/5/29
8180,SO2,37,07/5/30
8181,SO2,22,07/5/31
8182,SO2,17,07/6/1
8183,SO2,17,07/6/2
8184,SO2,19,07/6/3
8185,SO2,22,07/6/4
8186,SO2,27,07/6/5
8187,SO2,31,07/6/6
8188,SO2,29,07/6/7
8189,SO2,30,07/6/8
8190,SO2,46,07/6/9
8191,SO2,34,07/6/10
8192,SO2,30,07/6/11
8193,SO2,23,07/6/12
8194,SO2,26,07/6/13
8195,SO2,37,07/6/14
8196,SO2,39,07/6/15
8197,SO2,28,07/6/16
8198,SO2,27,07/6/17
8199,SO2,31,07/6/18
8200,SO2,31,07/6/19
8201,SO2,19,07/6/20
8202,SO2,16,07/6/21
8203,SO2,17,07/6/22
8204,SO2,19,07/6/23
8205,SO2,18,07/6/24
8206,SO2,22,07/6/25
8207,SO2,19,07/6/26
8208,SO2,15,07/6/27
8209,SO2,13,07/6/28
8210,SO2,15,07/6/29
8211,SO2,14,07/6/30
8212,SO2,13,07/7/1
8213,SO2,15,07/7/2
8214,SO2,21,07/7/3
8215,SO2,14,07/7/4
8216,SO2,16,07/7/5
8217,SO2,15,07/7/6
8218,SO2,16,07/7/7
8219,SO2,15,07/7/8
8220,SO2,15,07/7/9
8221,SO2,16,07/7/10
8222,SO2,15,07/7/11
8223,SO2,19,07/7/12
8224,SO2,26,07/7/13
8225,SO2,17,07/7/14
8226,SO2,18,07/7/15
8227,SO2,14,07/7/16
8228,SO2,14,07/7/17
8229,SO2,12,07/7/18
8230,SO2,14,07/7/19
8231,SO2,22,07/7/20
8232,SO2,16,07/7/21
8233,SO2,20,07/7/22
8234,SO2,29,07/7/23
8235,SO2,26,07/7/24
8236,SO2,13,07/7/25
8237,SO2,13,07/7/26
8238,SO2,13,07/7/27
8239,SO2,12,07/7/28
8240,SO2,15,07/7/29
8241,SO2,13,07/7/30
8242,SO2,16,07/7/31
8243,SO2,15,07/8/1
8244,SO2,17,07/8/2
8245,SO2,21,07/8/3
8246,SO2,23,07/8/4
8247,SO2,26,07/8/5
8248,SO2,26,07/8/6
8249,SO2,17,07/8/7
8250,SO2,14,07/8/8
8251,SO2,14,07/8/9
8252,SO2,13,07/8/10
8253,SO2,16,07/8/11
8254,SO2,26,07/8/12
8255,SO2,17,07/8/13
8256,SO2,30,07/8/14
8257,SO2,19,07/8/15
8258,SO2,18,07/8/16
8259,SO2,11,07/8/17
8260,SO2,10,07/8/18
8261,SO2,15,07/8/19
8262,SO2,23,07/8/20
8263,SO2,19,07/8/21
8264,SO2,23,07/8/22
8265,SO2,32,07/8/23
8266,SO2,24,07/8/24
8267,SO2,18,07/8/25
8268,SO2,14,07/8/26
8269,SO2,13,07/8/27
8270,SO2,17,07/8/28
8271,SO2,38,07/8/29
8272,SO2,22,07/8/30
8273,SO2,15,07/8/31
8274,SO2,21,07/9/1
8275,SO2,21,07/9/2
8276,SO2,24,07/9/3
8277,SO2,31,07/9/4
8278,SO2,29,07/9/5
8279,SO2,26,07/9/6
8280,SO2,20,07/9/7
8281,SO2,21,07/9/8
8282,SO2,24,07/9/9
8283,SO2,24,07/9/10
8284,SO2,27,07/9/11
8285,SO2,26,07/9/12
8286,SO2,23,07/9/13
8287,SO2,21,07/9/14
8288,SO2,23,07/9/15
8289,SO2,19,07/9/16
8290,SO2,26,07/9/17
8291,SO2,27,07/9/18
8292,SO2,24,07/9/19
8293,SO2,18,07/9/20
8294,SO2,22,07/9/21
8295,SO2,36,07/9/22
8296,SO2,33,07/9/23
8297,SO2,51,07/9/24
8298,SO2,51.5,07/9/25
8299,SO2,25,07/9/26
8300,SO2,26,07/9/27
8301,SO2,22,07/9/28
8302,SO2,26,07/9/29
8303,SO2,16,07/9/30
8304,SO2,24,07/10/1
8305,SO2,20,07/10/2
8306,SO2,23,07/10/3
8307,SO2,26,07/10/4
8308,SO2,25,07/10/5
8309,SO2,22,07/10/6
8310,SO2,22,07/10/7
8311,SO2,23,07/10/8
8312,SO2,29,07/10/9
8313,SO2,25,07/10/10
8314,SO2,25,07/10/11
8315,SO2,43,07/10/12
8316,SO2,52.5,07/10/13
8317,SO2,41,07/10/14
8318,SO2,29,07/10/15
8319,SO2,36,07/10/16
8320,SO2,44,07/10/17
8321,SO2,42,07/10/18
8322,SO2,49,07/10/19
8323,SO2,31,07/10/20
8324,SO2,58,07/10/21
8325,SO2,43,07/10/22
8326,SO2,58,07/10/23
8327,SO2,36,07/10/24
8328,SO2,52.5,07/10/25
8329,SO2,51,07/10/26
8330,SO2,60,07/10/27
8331,SO2,49,07/10/28
8332,SO2,55.5,07/10/29
8333,SO2,58,07/10/30
8334,SO2,51.5,07/10/31
8335,SO2,60.5,07/11/1
8336,SO2,55,07/11/2
8337,SO2,60.5,07/11/3
8338,SO2,59.5,07/11/4
8339,SO2,71,07/11/5
8340,SO2,62.5,07/11/6
8341,SO2,65,07/11/7
8342,SO2,59.5,07/11/8
8343,SO2,66,07/11/9
8344,SO2,55,07/11/10
8345,SO2,62,07/11/11
8346,SO2,78,07/11/12
8347,SO2,81.5,07/11/13
8348,SO2,86,07/11/14
8349,SO2,58,07/11/15
8350,SO2,55.5,07/11/16
8351,SO2,75.5,07/11/17
8352,SO2,63.5,07/11/18
8353,SO2,66.5,07/11/19
8354,SO2,65.5,07/11/20
8355,SO2,74,07/11/21
8356,SO2,78.5,07/11/22
8357,SO2,104.7692308,07/11/23
8358,SO2,84,07/11/24
8359,SO2,91,07/11/25
8360,SO2,67,07/11/26
8361,SO2,69,07/11/27
8362,SO2,82.5,07/11/28
8363,SO2,94,07/11/29
8364,SO2,80,07/11/30
8365,SO2,80.5,07/12/1
8366,SO2,61,07/12/2
8367,SO2,97,07/12/3
8368,SO2,109.6923077,07/12/4
8369,SO2,92.5,07/12/5
8370,SO2,95.5,07/12/6
8371,SO2,93,07/12/7
8372,SO2,111.6923077,07/12/8
8373,SO2,110,07/12/9
8374,SO2,112.7692308,07/12/10
8375,SO2,61,07/12/11
8376,SO2,73,07/12/12
8377,SO2,94,07/12/13
8378,SO2,84,07/12/14
8379,SO2,83,07/12/15
8380,SO2,85.5,07/12/16
8381,SO2,104.9230769,07/12/17
8382,SO2,52.5,07/12/18
8383,SO2,59,07/12/19
8384,SO2,58,07/12/20
8385,SO2,62,07/12/21
8386,SO2,57.5,07/12/22
8387,SO2,57.5,07/12/23
8388,SO2,58,07/12/24
8389,SO2,58,07/12/25
8390,SO2,56,07/12/26
8391,SO2,56,07/12/27
8392,SO2,58.5,07/12/28
8393,SO2,57.5,07/12/29
8394,SO2,40,07/12/30
8395,SO2,58,07/12/31
9491,SO2,59.5,08/1/1
9492,SO2,78.5,08/1/2
9493,SO2,80.5,08/1/3
9494,SO2,111.0769231,08/1/4
9495,SO2,70.5,08/1/5
9496,SO2,91.5,08/1/6
9497,SO2,119.8461538,08/1/7
9498,SO2,111.6923077,08/1/8
9499,SO2,115.0769231,08/1/9
9500,SO2,92,08/1/10
9501,SO2,79,08/1/11
9502,SO2,74,08/1/12
9503,SO2,72.5,08/1/13
9504,SO2,95,08/1/14
9505,SO2,99.5,08/1/15
9506,SO2,89,08/1/16
9507,SO2,96,08/1/17
9508,SO2,93.5,08/1/18
9509,SO2,116.6153846,08/1/19
9510,SO2,82,08/1/20
9511,SO2,64,08/1/21
9512,SO2,78.5,08/1/22
9513,SO2,81.5,08/1/23
9514,SO2,73.5,08/1/24
9515,SO2,85.5,08/1/25
9516,SO2,73.5,08/1/26
9517,SO2,96.5,08/1/27
9518,SO2,88.5,08/1/28
9519,SO2,78.5,08/1/29
9520,SO2,69,08/1/30
9521,SO2,81,08/1/31
9522,SO2,92,08/2/1
9523,SO2,95,08/2/2
9524,SO2,101.3846154,08/2/3
9525,SO2,84.5,08/2/4
9526,SO2,96,08/2/5
9527,SO2,70.5,08/2/6
9528,SO2,95.5,08/2/7
9529,SO2,92,08/2/8
9530,SO2,62.5,08/2/9
9531,SO2,69,08/2/10
9532,SO2,80.5,08/2/11
9533,SO2,65,08/2/12
9534,SO2,66.5,08/2/13
9535,SO2,73.5,08/2/14
9536,SO2,79.5,08/2/15
9537,SO2,86,08/2/16
9538,SO2,83,08/2/17
9539,SO2,82,08/2/18
9540,SO2,73.5,08/2/19
9541,SO2,80.5,08/2/20
9542,SO2,83,08/2/21
9543,SO2,96,08/2/22
9544,SO2,83.5,08/2/23
9545,SO2,85.5,08/2/24
9546,SO2,81.5,08/2/25
9547,SO2,71.5,08/2/26
9548,SO2,75,08/2/27
9549,SO2,76,08/2/28
9550,SO2,60.5,08/3/1
9551,SO2,68.5,08/3/2
9552,SO2,63,08/3/3
9553,SO2,66.5,08/3/4
9554,SO2,71.5,08/3/5
9555,SO2,76.5,08/3/6
9556,SO2,71.5,08/3/7
9557,SO2,55,08/3/8
9558,SO2,65,08/3/9
9559,SO2,57,08/3/10
9560,SO2,56,08/3/11
9561,SO2,53.5,08/3/12
9562,SO2,50.5,08/3/13
9563,SO2,53,08/3/14
9564,SO2,50.5,08/3/15
9565,SO2,49,08/3/16
9566,SO2,44,08/3/17
9567,SO2,51,08/3/18
9568,SO2,56.5,08/3/19
9569,SO2,54,08/3/20
9570,SO2,33,08/3/21
9571,SO2,26,08/3/22
